br;trecho;tipo;upvotes
120;947.5;E;1
120;332.5;A;1
120;871.0;A;3
120;604.0;E;1
120;439.0;F;1
120;41.0;F;7
120;558.0;B;1
120;503.0;F;1
120;950.0;B;2
120;19.5;A;2
120;193.5;A;1
120;384.5;B;1
120;539.5;E;1
120;935.5;B;1
120;130.5;D;1
120;612.0;B;1
120;121.0;D;1
120;457.5;C;2
120;836.0;C;1
120;526.5;B;1
120;270.0;D;1
120;159.0;A;1
120;275.0;A;1
120;132.5;B;1
120;734.5;D;1
120;628.5;F;1
120;576.0;F;1
120;559.0;D;1
120;474.0;D;4
120;901.0;D;3
120;514.5;A;1
120;528.5;B;1
120;903.5;D;1
120;69.5;E;3
120;339.5;A;1
120;321.0;B;8
120;788.0;A;4
120;418.0;F;1
120;104.5;C;4
120;413.5;B;1
120;267.5;C;4
120;873.5;C;4
120;848.5;C;1
120;597.5;D;1
120;577.0;A;1
120;224.0;D;1
120;34.5;D;2
120;164.0;B;1
120;151.0;D;1
120;871.5;B;2
120;229.0;C;1
120;269.0;D;1
120;90.5;E;1
120;703.0;F;2
120;92.0;E;1
120;290.5;E;1
120;612.5;F;1
120;739.5;C;2
120;408.5;B;1
120;324.0;E;1
120;334.5;C;1
120;536.5;D;1
120;356.0;D;2
120;440.5;E;1
120;781.0;E;2
120;467.5;A;2
120;951.5;C;1
120;800.0;A;1
120;104.0;D;1
120;736.5;A;1
120;233.0;F;1
120;545.0;E;1
120;839.5;A;1
120;484.0;D;1
120;614.0;E;1
120;832.5;F;1
120;502.0;E;1
120;488.5;B;1
120;731.5;B;11
120;241.0;D;2
120;18.0;C;1
120;399.5;F;1
120;405.0;C;1
120;704.5;A;1
120;712.5;A;1
120;663.0;B;1
120;51.5;A;1
120;567.0;F;1
120;944.0;F;1
120;780.5;C;1
120;325.0;F;2
120;482.0;B;1
120;491.5;D;1
120;480.0;E;1
120;921.5;B;3
120;706.5;B;1
120;49.5;C;2
120;31.0;F;1
120;738.5;C;1
120;29.0;F;1
120;89.5;F;1
120;450.5;A;1
120;474.0;A;2
120;321.0;E;5
120;347.0;C;1
120;505.0;F;1
120;396.5;F;1
120;794.0;E;1
120;811.0;A;1
120;741.0;E;2
120;470.5;A;1
120;676.0;C;1
120;962.5;E;1
120;916.0;D;1
120;229.0;F;1
120;624.0;A;1
120;125.0;D;1
120;914.5;C;1
120;59.5;E;1
120;961.0;B;1
120;10.0;D;1
120;40.5;F;1
120;898.0;D;1
120;857.0;E;1
120;86.5;B;1
120;224.0;F;1
120;714.5;C;2
120;905.0;F;1
120;277.5;E;1
120;260.5;A;1
120;915.5;B;1
120;323.0;F;1
120;141.5;B;1
120;369.5;B;1
120;479.0;E;1
120;222.5;D;1
120;358.0;D;2
120;629.0;C;1
120;680.0;A;1
120;514.5;C;1
120;738.0;F;1
120;392.0;E;1
120;306.5;D;1
120;10.5;E;1
120;271.0;A;1
120;453.5;E;1
120;242.5;D;1
120;338.5;F;7
120;845.5;B;4
120;357.5;A;2
120;686.5;D;4
120;612.0;E;1
120;500.0;E;1
120;773.5;F;1
120;368.5;F;2
120;801.5;B;1
120;837.5;B;1
120;382.0;D;1
120;746.0;A;2
120;613.5;C;2
120;893.0;D;1
120;480.0;F;1
120;368.5;D;1
120;69.0;A;4
120;427.0;D;1
120;822.0;B;1
120;363.0;F;1
120;202.0;C;6
120;583.5;A;1
120;44.5;D;1
120;266.5;D;1
120;33.0;D;1
120;15.5;E;1
120;175.0;F;1
120;316.0;F;1
120;867.5;F;1
120;99.5;D;2
120;536.5;B;1
120;776.5;E;1
120;963.0;E;1
120;355.0;F;1
120;567.5;A;3
120;845.5;F;2
120;202.0;B;3
120;339.5;F;1
120;285.0;E;1
120;376.5;F;1
120;870.0;E;5
120;426.5;B;1
120;312.0;A;1
120;958.0;A;1
120;603.5;B;1
120;186.5;C;1
120;529.0;A;1
120;424.0;A;1
120;729.5;A;1
120;331.5;B;2
120;731.0;D;1
120;375.0;B;1
120;777.0;D;1
120;402.0;F;1
120;736.5;C;2
120;402.0;B;1
120;80.5;E;1
120;842.0;C;1
120;572.0;B;1
120;951.5;A;1
120;739.5;A;1
120;138.5;A;4
120;320.0;F;1
120;45.0;C;1
120;849.0;C;1
120;648.5;A;1
120;843.0;A;3
120;374.5;F;1
120;400.5;F;1
120;687.0;F;6
120;873.5;B;2
120;350.0;D;1
120;183.5;D;1
120;139.5;F;1
120;853.5;F;1
120;295.0;B;1
120;188.0;A;1
120;938.0;C;1
120;806.0;B;1
120;788.0;D;4
120;315.0;D;2
120;882.5;B;1
120;404.5;C;1
120;765.0;A;1
120;805.5;C;1
120;118.5;B;1
120;6.0;A;1
120;435.0;E;1
120;207.0;F;1
120;383.0;A;3
120;126.0;B;2
120;648.0;B;1
120;223.5;B;1
120;223.5;A;4
120;735.0;E;5
120;464.0;D;1
120;912.5;D;1
120;49.5;F;1
120;756.0;F;3
120;337.0;C;1
120;42.0;B;1
120;261.0;E;1
120;69.5;F;3
120;302.5;A;1
120;616.5;F;1
120;202.0;A;4
120;334.0;B;1
120;495.0;D;1
120;513.0;D;1
120;485.0;C;1
120;423.0;E;1
120;615.5;B;1
120;321.0;A;3
120;909.5;D;1
120;526.5;C;1
120;947.0;C;1
120;529.5;F;1
120;569.5;B;1
120;102.0;C;1
120;198.0;C;1
120;881.5;D;1
120;846.0;B;1
120;697.0;F;1
120;878.0;C;1
120;184.5;C;1
120;636.5;C;1
120;126.0;A;1
120;790.5;A;1
120;925.5;B;1
120;686.5;F;5
120;832.0;C;1
120;864.5;A;1
120;874.0;D;1
120;735.5;E;1
120;27.5;F;1
120;338.5;A;4
120;484.0;A;1
120;718.0;D;2
120;46.5;B;3
120;226.0;B;1
120;160.0;A;1
120;286.0;B;1
120;790.5;F;1
120;143.5;A;1
120;73.5;A;1
120;954.5;F;1
120;98.0;C;1
120;85.5;C;1
120;677.0;C;1
120;756.0;D;3
120;613.5;B;3
120;514.0;C;1
120;42.5;A;1
120;346.0;A;1
120;770.5;F;1
120;254.5;D;1
120;735.0;C;4
120;262.0;B;1
120;118.5;C;2
120;956.0;E;1
120;7.0;E;1
120;820.5;C;1
120;364.5;D;1
120;461.5;A;1
120;922.5;E;1
120;655.0;F;1
120;415.0;F;1
120;286.5;D;1
120;321.5;B;2
120;60.5;D;1
120;705.0;A;1
120;914.5;B;1
120;339.0;C;1
120;715.0;F;1
120;922.0;A;1
120;141.5;E;1
120;620.5;C;1
120;357.5;B;3
120;149.0;C;1
120;325.5;B;2
120;124.5;A;1
120;307.5;B;2
120;252.0;F;1
120;353.5;A;1
120;467.0;F;4
120;697.0;D;1
120;141.5;C;1
120;432.5;B;1
120;883.5;B;1
120;543.5;A;1
120;908.0;C;2
120;293.0;C;1
120;673.0;A;1
120;891.5;F;1
120;657.5;D;1
120;921.5;D;3
120;407.5;D;2
120;918.5;E;1
120;636.0;B;1
120;646.5;B;1
120;428.5;A;1
120;864.0;B;6
120;858.5;A;1
120;101.0;E;4
120;933.5;B;2
120;101.0;A;6
120;864.0;C;3
120;743.5;E;1
120;701.0;D;1
120;581.0;F;1
120;808.0;F;1
120;162.0;E;1
120;944.5;D;1
120;888.5;A;1
120;383.5;E;1
120;712.5;F;1
120;574.0;B;1
120;371.0;B;1
120;608.0;F;1
120;438.5;D;1
120;403.5;F;1
120;601.5;C;1
120;787.5;C;1
120;622.5;E;1
120;706.5;F;1
120;881.0;F;1
120;675.0;D;1
120;897.0;D;1
120;771.0;D;1
120;675.0;F;1
120;52.0;C;1
120;303.0;B;1
120;935.0;C;1
120;807.0;A;1
120;133.0;A;1
120;803.5;D;1
120;829.5;C;1
120;504.5;D;1
120;40.0;D;1
120;482.0;E;1
120;931.5;B;1
120;13.5;C;1
120;288.5;B;2
120;34.0;E;1
120;764.5;E;1
120;649.0;B;1
120;98.0;A;1
120;567.5;B;3
120;374.0;F;1
120;527.0;C;1
120;202.5;A;1
120;198.5;B;1
120;89.5;E;1
120;14.0;D;1
120;585.5;E;3
120;768.0;A;1
120;518.0;E;1
120;566.0;D;2
120;829.0;F;1
120;268.0;F;1
120;504.0;C;1
120;435.5;F;1
120;243.5;C;1
120;817.0;B;1
120;282.5;A;4
120;471.5;D;1
120;556.5;D;1
120;635.0;A;1
120;210.5;F;1
120;230.0;A;1
120;482.0;C;1
120;771.5;B;1
120;156.0;C;1
120;844.0;C;1
120;689.0;E;2
120;945.5;D;1
120;535.0;F;1
120;415.0;B;1
120;616.5;C;1
120;749.0;F;1
120;945.0;D;1
120;582.0;E;1
120;599.5;E;1
120;731.0;A;1
120;15.0;E;2
120;858.5;E;1
120;604.5;B;1
120;296.5;B;1
120;108.5;D;2
120;665.5;F;2
120;68.5;F;1
120;880.5;A;1
120;793.0;C;1
120;819.0;F;1
120;422.0;C;3
120;910.5;B;1
120;595.0;B;1
120;845.5;E;3
120;322.0;D;1
120;295.0;A;1
120;81.0;A;1
120;142.0;F;1
120;784.0;D;1
120;96.0;E;1
120;167.0;E;1
120;601.5;F;1
120;470.0;E;1
120;47.0;F;1
120;27.0;B;1
120;597.0;A;1
120;689.5;E;1
120;930.5;B;1
120;459.0;B;1
120;556.5;E;1
120;47.5;F;1
120;453.5;B;1
120;760.5;E;1
120;182.5;B;1
120;703.0;E;1
120;801.5;F;1
120;864.0;A;3
120;585.0;B;1
120;155.5;D;1
120;771.0;F;1
120;586.5;E;1
120;650.0;C;1
120;300.5;E;1
120;568.0;A;1
120;215.0;E;1
120;519.0;C;1
120;342.5;A;1
120;796.0;C;1
120;486.0;B;1
120;232.0;B;1
120;122.5;E;2
120;593.5;C;1
120;553.5;A;1
120;921.5;E;1
120;751.0;A;1
120;625.5;F;1
120;890.0;F;1
120;473.0;F;1
120;97.5;A;1
120;859.5;B;2
120;807.5;B;2
120;890.5;E;1
120;87.5;E;1
120;568.0;B;1
120;767.5;A;1
120;568.5;E;1
120;562.0;C;1
120;437.0;D;1
120;619.0;A;1
120;922.0;F;1
120;834.0;F;1
120;192.5;B;1
120;355.0;D;1
120;71.5;D;1
120;713.5;C;1
120;467.0;B;2
120;600.5;A;1
120;725.5;E;1
120;139.5;C;1
120;555.5;D;1
120;757.5;A;1
120;457.0;E;1
120;383.0;C;5
120;689.0;D;1
120;588.0;E;1
120;287.5;E;1
120;222.5;B;1
120;401.5;E;1
120;467.5;F;1
120;816.0;B;1
120;419.5;C;2
120;497.0;D;1
120;194.5;D;1
120;103.5;B;2
120;600.0;E;1
120;860.5;E;1
120;50.0;E;1
120;41.5;D;1
120;140.5;A;1
120;420.0;B;1
120;770.5;B;1
120;214.5;A;1
120;357.0;B;2
120;581.0;B;1
120;796.5;B;1
120;845.0;B;1
120;714.0;C;1
120;176.5;F;1
120;866.5;A;1
120;458.0;F;1
120;661.0;C;1
120;617.5;B;1
120;343.5;F;1
120;283.5;B;1
120;252.0;E;3
120;169.5;F;1
120;71.5;C;1
120;534.5;D;1
120;374.0;D;1
120;623.5;E;1
120;286.0;D;1
120;846.0;A;1
120;84.0;D;1
120;682.0;E;1
120;265.5;C;1
120;283.0;F;1
120;814.0;E;1
120;710.5;C;1
120;333.0;E;1
120;801.0;D;1
120;93.0;D;1
120;669.5;C;1
120;571.0;E;1
120;266.5;B;1
120;271.0;F;1
120;764.5;A;1
120;295.0;E;2
120;265.5;D;1
120;707.5;F;1
120;808.5;B;1
120;162.5;C;1
120;321.5;A;1
120;80.0;F;1
120;525.5;F;1
120;922.0;B;1
120;246.5;D;1
120;953.0;A;1
120;837.0;C;1
120;511.5;F;1
120;809.5;B;1
120;874.0;F;1
120;702.0;C;1
120;509.0;D;1
120;226.5;E;1
120;785.5;D;1
120;197.5;C;1
120;759.0;D;1
120;37.5;B;1
120;788.5;C;1
120;38.0;B;1
120;387.5;F;4
120;557.0;C;1
120;507.5;C;1
120;830.0;A;1
120;247.5;F;1
120;794.5;F;1
120;514.5;D;1
120;370.0;C;1
120;29.0;A;1
120;551.0;B;1
120;850.0;F;1
120;435.5;D;1
120;776.0;A;1
120;426.0;D;1
120;193.5;E;1
120;466.5;C;1
120;818.5;C;1
120;870.0;A;2
120;526.0;F;1
120;262.0;F;1
120;61.5;D;1
120;54.5;E;1
120;272.5;D;1
120;528.0;D;1
120;594.0;F;1
120;165.0;A;1
120;63.0;B;1
120;124.5;B;1
120;353.5;B;1
120;510.0;E;1
120;297.0;B;1
120;481.5;B;1
120;963.5;C;2
120;779.0;C;2
120;57.0;E;1
120;268.0;B;1
120;843.5;F;1
120;476.0;F;1
120;117.0;E;1
120;282.5;D;1
120;915.5;E;2
120;207.0;B;1
120;748.0;D;1
120;427.5;B;1
120;802.0;D;2
120;578.0;F;1
120;935.5;E;1
120;853.5;C;1
120;611.0;B;1
120;518.5;B;1
120;962.0;D;1
120;741.5;A;1
120;356.5;C;1
120;347.0;B;1
120;679.0;B;1
120;888.5;B;1
120;315.5;C;1
120;117.5;A;1
120;217.0;D;1
120;534.5;A;1
120;405.5;D;1
120;446.0;B;1
120;152.5;A;1
120;359.0;B;1
120;825.5;A;1
120;611.5;C;1
120;309.0;E;1
120;755.0;E;1
120;418.0;D;1
120;847.0;D;1
120;371.5;E;1
120;567.5;D;1
120;46.5;F;4
120;627.0;E;1
120;3.5;E;1
120;703.0;B;1
120;836.5;D;1
120;633.5;C;1
120;182.0;C;1
120;673.5;C;1
120;738.5;D;1
120;374.0;C;1
120;870.5;A;1
120;691.5;E;1
120;765.5;B;1
120;877.5;F;1
120;672.0;D;1
120;524.5;C;1
120;492.0;C;1
120;220.5;D;2
120;74.0;E;1
120;80.0;A;1
120;615.0;D;1
120;176.0;B;1
120;922.5;A;1
120;680.5;A;1
120;588.5;F;1
120;283.5;A;1
120;275.0;C;1
120;168.5;C;2
120;358.0;C;1
120;384.0;E;1
120;964.0;C;1
120;748.0;A;1
120;733.5;B;1
120;263.5;D;1
120;136.5;E;1
120;221.5;E;1
120;138.5;F;4
120;385.5;C;1
120;405.0;F;1
120;340.5;C;1
120;325.0;D;3
120;454.0;D;1
120;355.0;A;1
120;836.5;F;1
120;527.0;D;1
120;581.5;E;1
120;738.5;A;1
120;18.5;C;1
120;201.0;B;1
120;715.0;D;1
120;386.5;D;1
120;87.0;A;1
120;624.0;E;1
120;908.5;D;1
120;146.0;C;1
120;961.5;D;1
120;848.0;C;1
120;901.5;B;1
120;236.5;F;1
120;801.5;E;1
120;311.0;C;1
120;165.5;B;1
120;6.0;C;1
120;879.0;C;1
120;706.0;B;2
120;265.0;C;1
120;517.0;C;1
120;798.5;A;1
120;955.5;F;1
120;675.0;E;1
120;721.0;D;1
120;141.0;A;1
120;850.0;A;1
120;953.5;C;1
120;356.5;A;1
120;282.5;F;2
120;896.0;E;1
120;97.0;B;1
120;677.5;E;1
120;825.5;C;1
120;290.0;B;1
120;900.0;D;1
120;572.5;E;1
120;257.0;A;1
120;536.5;F;1
120;874.0;A;1
120;365.5;F;1
120;226.5;C;1
120;289.0;E;1
120;615.0;A;1
120;149.0;B;1
120;438.0;B;1
120;941.0;A;1
120;730.5;A;2
120;554.5;A;1
120;13.5;A;1
120;421.0;E;1
120;602.5;B;1
120;875.5;C;1
120;418.5;F;1
120;313.5;E;3
120;400.0;E;1
120;832.0;B;1
120;937.0;B;1
120;434.5;B;1
120;406.5;F;1
120;795.5;A;1
120;318.0;D;1
120;119.0;C;1
120;119.0;B;1
120;892.5;E;1
120;768.5;B;1
120;855.5;A;1
120;309.5;E;1
120;570.5;C;1
120;258.5;D;1
120;667.5;D;1
120;525.0;A;1
120;908.0;A;1
120;714.5;B;1
120;9.0;A;1
120;63.5;E;1
120;874.5;F;1
120;657.0;F;1
120;145.5;B;1
120;210.0;A;1
120;493.0;F;1
120;315.0;B;1
120;740.5;A;1
120;877.0;E;1
120;172.5;B;1
120;63.0;D;1
120;718.0;A;1
120;825.0;D;1
120;753.5;B;1
120;785.0;F;1
120;300.0;E;1
120;651.5;D;1
120;155.0;A;1
120;744.5;B;1
120;626.0;F;1
120;416.0;E;1
120;360.5;D;1
120;495.0;E;1
120;551.0;D;1
120;123.5;D;1
120;325.5;C;1
120;61.5;E;1
120;78.0;F;1
120;21.5;B;1
120;41.5;F;1
120;42.0;E;1
120;525.5;E;1
120;249.5;B;1
120;488.0;F;1
120;871.0;F;1
120;377.5;A;1
120;27.5;A;1
120;928.0;C;1
120;501.0;B;1
120;669.0;C;1
120;401.0;F;1
120;104.0;B;1
120;236.0;A;1
120;100.5;A;1
120;219.0;E;1
120;250.5;B;1
120;697.5;D;1
120;170.5;C;1
120;490.0;F;1
120;674.0;B;1
120;760.0;A;1
120;689.5;A;1
120;601.0;D;2
120;847.5;C;1
120;276.0;B;1
120;52.5;A;1
120;70.5;C;1
120;234.0;C;1
120;895.0;D;1
120;92.5;A;1
120;562.5;A;1
120;431.0;C;1
120;88.0;C;1
120;434.0;B;1
120;885.5;B;1
120;514.0;E;1
120;494.5;E;1
120;929.5;F;1
120;215.5;F;1
120;145.5;A;1
120;589.0;C;1
120;101.5;C;1
120;664.5;B;1
120;700.5;B;1
120;63.0;C;1
120;724.0;A;1
120;742.0;B;1
120;774.0;A;1
120;23.0;F;1
120;581.5;F;1
120;820.0;F;1
120;326.0;E;1
120;564.0;B;1
120;570.5;F;1
120;886.5;F;1
120;503.5;C;1
120;933.5;E;1
120;415.5;E;1
120;647.5;D;1
120;246.0;E;1
120;891.5;B;1
120;209.0;A;1
120;387.0;F;1
120;36.0;B;1
120;815.5;B;1
120;79.0;B;1
120;432.5;E;1
120;441.5;A;1
120;618.5;B;1
120;815.5;C;1
120;634.0;C;1
120;423.0;D;1
120;218.0;F;1
120;823.0;B;1
120;688.0;F;1
120;929.0;F;1
120;333.5;E;1
120;883.5;A;1
120;179.5;F;1
120;943.5;D;1
120;35.0;C;1
120;492.5;B;1
120;129.5;F;1
120;890.0;B;1
120;43.0;E;1
120;575.0;F;1
120;618.0;B;1
120;45.5;A;1
120;795.0;D;1
120;934.0;B;1
120;354.5;A;1
120;816.0;E;1
120;149.0;A;1
120;455.5;E;1
120;192.5;C;1
120;177.0;E;2
120;102.0;B;1
120;22.5;C;1
120;22.0;D;1
120;428.0;F;1
120;469.0;C;1
120;407.5;A;1
120;415.0;A;1
120;389.5;E;1
120;498.0;B;1
120;222.0;D;1
120;959.0;F;1
120;148.5;B;1
120;157.0;F;1
120;619.0;F;1
120;786.5;D;1
120;612.0;D;1
120;900.5;F;1
120;273.5;A;1
120;787.5;E;1
120;867.5;E;1
120;512.5;E;1
120;421.5;B;1
120;696.0;E;1
120;488.0;D;1
120;60.0;C;1
120;892.5;C;1
120;349.5;A;1
120;463.0;E;1
120;57.0;F;1
120;869.5;E;1
120;133.5;A;1
120;119.0;F;1
120;238.0;E;1
120;691.5;D;1
120;732.5;D;1
120;305.0;F;1
120;392.0;B;1
120;940.5;F;1
120;611.5;A;1
120;880.5;B;1
120;115.5;C;1
120;500.5;F;1
120;843.5;C;1
120;359.0;C;1
120;128.0;C;1
120;245.5;D;1
120;105.0;A;1
120;83.5;C;1
120;571.0;B;1
120;754.0;E;1
120;637.0;A;1
120;133.5;D;1
120;442.5;E;1
120;283.0;D;1
120;267.0;E;1
120;31.5;E;1
120;815.5;F;1
120;759.0;E;1
120;526.0;A;1
120;944.5;C;1
120;98.0;B;1
120;584.5;C;1
120;225.0;B;1
120;722.5;D;1
120;777.0;B;1
120;474.5;B;1
120;789.5;F;1
120;395.5;C;1
120;452.5;A;1
120;625.0;D;1
120;770.0;A;1
120;437.5;D;1
120;545.5;C;1
120;111.5;F;1
120;113.5;C;1
120;340.0;A;1
120;20.0;F;1
120;683.5;F;1
120;718.5;F;1
120;459.0;F;1
120;408.0;D;1
120;195.5;A;1
120;171.5;A;1
120;964.0;E;1
120;549.5;A;1
120;75.0;F;1
120;939.0;B;1
120;775.0;C;1
120;218.5;D;1
120;719.5;E;1
120;442.5;F;1
120;141.5;F;2
120;759.0;C;1
120;567.0;D;1
120;498.5;C;1
120;344.0;E;1
120;577.0;B;1
120;104.5;A;1
120;924.0;E;1
120;289.5;B;1
120;351.5;D;1
120;870.5;B;1
120;215.0;B;1
120;271.0;B;1
120;111.0;D;1
120;385.5;E;1
120;253.0;C;1
120;398.5;D;1
120;720.5;C;1
120;725.5;D;1
120;941.0;B;1
120;942.5;D;1
120;395.5;F;1
120;899.0;B;1
120;148.5;A;1
120;429.0;F;1
120;372.5;C;1
120;894.0;A;1
120;377.5;C;1
120;224.5;A;1
120;549.5;C;1
120;171.5;F;1
120;324.5;F;1
120;229.0;B;1
120;238.5;B;1
120;783.5;D;1
120;943.0;A;1
120;79.0;C;1
120;692.5;A;1
120;0.5;C;1
120;252.5;D;1
120;421.0;F;1
120;312.0;B;1
120;882.5;C;1
120;945.0;A;1
120;728.5;E;1
120;652.0;E;1
120;18.0;B;1
120;613.0;D;1
120;964.0;D;1
120;484.5;A;1
120;153.0;F;1
120;167.5;D;1
120;490.0;E;1
120;593.5;D;1
120;355.0;E;1
120;375.0;C;1
120;158.0;A;1
120;947.0;E;1
120;447.0;E;1
120;799.5;F;1
120;271.0;D;1
120;268.5;B;1
120;212.5;B;1
120;373.0;F;1
120;755.0;B;1
120;138.0;B;1
120;101.5;E;1
120;174.0;B;1
120;774.0;D;1
120;28.5;E;1
120;718.5;D;1
120;516.5;C;1
120;896.0;F;1
120;669.5;F;1
120;287.5;C;1
120;448.5;E;1
120;445.5;E;1
120;95.0;F;1
120;650.5;D;1
120;419.0;A;1
120;472.5;D;1
120;220.5;E;1
120;303.0;E;1
120;668.5;C;1
120;769.0;B;1
120;81.0;E;1
120;418.5;D;1
120;363.5;B;1
120;301.0;C;1
120;21.5;C;1
120;509.5;B;1
120;734.5;A;1
120;314.0;C;1
120;412.5;F;1
120;203.5;D;1
120;688.0;B;1
120;164.5;D;1
120;294.0;B;1
120;624.5;D;1
120;533.0;B;1
120;705.0;C;1
120;695.0;E;1
120;617.0;B;1
120;139.0;B;1
120;246.5;B;1
120;236.0;F;1
120;702.0;B;1
120;959.5;E;1
120;598.5;D;1
120;16.0;A;1
120;949.5;F;1
120;926.5;A;1
120;454.0;B;1
120;105.5;C;1
120;885.5;A;1
120;671.0;D;1
120;56.0;E;1
120;62.0;B;1
120;871.5;E;1
120;891.0;D;1
120;948.5;B;1
120;896.5;E;1
120;439.5;F;1
120;858.5;B;1
163;1630.0;E;6
163;1630.0;C;6
163;1630.0;B;7
163;651.0;E;4
163;2376.5;B;8
163;1131.5;D;3
163;2893.5;F;3
163;355.5;F;8
163;3002.0;A;6
163;1821.5;C;2
163;493.5;D;5
163;651.0;A;7
163;1821.5;F;5
163;2893.5;A;3
163;3002.0;C;3
163;493.5;A;5
163;615.5;C;6
163;1630.0;A;4
163;493.5;B;3
163;2720.5;C;8
163;1821.5;B;5
163;307.0;E;6
163;307.0;F;3
163;291.0;B;2
163;3002.0;B;5
163;615.5;B;3
163;864.0;C;6
163;28.0;F;3
163;1821.5;D;8
163;291.0;E;3
163;2720.5;D;6
163;1593.0;E;7
163;864.5;A;2
163;3117.5;D;7
163;1593.0;A;7
163;2042.0;D;2
163;2553.5;B;8
163;615.5;A;4
163;2384.5;F;4
163;294.5;D;7
163;266.0;C;7
163;2720.5;B;5
163;2827.5;D;6
163;2858.5;B;4
163;251.5;C;5
163;17.0;C;5
163;1456.0;A;7
163;2950.5;D;10
163;651.0;C;3
163;2413.0;D;9
163;2553.5;D;6
163;645.5;C;5
163;48.0;E;6
163;979.5;A;1
163;2384.5;C;7
163;973.0;F;5
163;2827.5;F;4
163;1854.0;A;3
163;2515.5;C;4
163;1854.0;E;7
163;1456.0;E;4
163;451.5;F;3
163;1523.5;F;5
163;1801.0;F;3
163;323.0;A;4
163;48.0;D;4
163;552.0;D;4
163;1956.5;B;4
163;981.5;D;6
163;2259.5;E;5
163;2515.5;B;4
163;240.0;B;7
163;772.0;F;2
163;52.0;D;7
163;1888.0;C;4
163;469.5;F;4
163;512.5;A;6
163;2042.0;E;6
163;3139.0;F;3
163;1523.5;B;6
163;1535.5;E;1
163;2952.0;F;2
163;645.5;E;4
163;554.5;E;1
163;1314.0;D;1
163;617.0;E;1
163;1436.5;C;1
163;3222.5;B;1
163;1456.0;B;2
163;871.0;C;1
163;549.0;F;1
163;947.5;D;1
163;2182.5;A;1
163;1758.0;E;1
163;1046.0;A;1
163;469.5;A;5
163;3056.0;C;1
163;2858.5;A;6
163;2759.0;F;1
163;2556.5;D;1
163;1967.5;E;1
163;2420.0;F;1
163;2166.5;F;1
163;2182.0;A;1
163;266.0;E;5
163;1593.0;C;5
163;1264.0;E;1
163;2191.0;C;1
163;2625.5;A;1
163;1695.5;A;1
163;48.0;F;9
163;2527.0;B;1
163;1847.5;B;1
163;772.0;B;6
163;1401.5;D;1
163;237.0;D;1
163;1371.5;D;1
163;2615.0;E;1
163;1670.5;F;1
163;1822.0;C;1
163;2895.0;B;1
163;1257.5;A;1
163;1466.0;B;1
163;2615.5;D;1
163;1001.5;D;1
163;435.5;D;1
163;1239.0;F;1
163;451.5;E;6
163;1500.5;B;1
163;552.0;A;6
163;2914.5;E;1
163;695.5;E;1
163;2358.5;E;1
163;3225.0;F;2
163;982.5;A;1
163;1801.0;A;4
163;355.5;E;6
163;2042.0;F;4
163;979.5;F;4
163;2785.5;D;1
163;3.5;A;1
163;837.5;A;1
163;2273.0;B;2
163;2930.0;B;1
163;1131.5;E;7
163;323.0;D;5
163;451.5;D;3
163;2950.5;C;6
163;122.5;B;1
163;116.5;B;1
163;1606.5;D;1
163;2896.0;B;1
163;1692.0;E;1
163;3069.0;B;1
163;1523.5;E;6
163;1801.0;C;7
163;294.5;B;5
163;645.5;A;8
163;1364.5;F;1
163;2259.5;A;7
163;2851.0;C;1
163;2371.5;D;1
163;3101.0;A;1
163;864.0;A;4
163;984.0;B;2
163;2260.0;C;1
163;844.5;E;1
163;771.0;F;1
163;2813.0;E;1
163;41.0;D;1
163;251.5;A;9
163;312.5;A;1
163;355.5;B;5
163;346.0;A;1
163;698.5;E;1
163;772.5;B;1
163;240.0;D;3
163;2825.5;E;2
163;2774.0;E;1
163;981.5;C;3
163;505.0;A;1
163;1803.5;E;1
163;2893.5;C;4
163;515.5;B;1
163;2838.0;D;1
163;2163.5;D;1
163;2259.5;D;5
163;3044.0;B;1
163;2609.5;D;1
163;2950.5;B;8
163;2950.5;A;2
163;2922.5;B;1
163;2223.5;A;1
163;307.0;A;6
163;1169.0;B;1
163;1922.5;E;1
163;602.0;C;1
163;1961.5;F;1
163;141.5;F;1
163;1717.5;E;1
163;2197.5;A;1
163;58.5;D;1
163;294.5;E;3
163;425.5;E;1
163;1580.5;E;1
163;981.5;F;6
163;1593.0;D;6
163;1335.5;A;1
163;323.0;C;5
163;2859.0;F;1
163;2918.0;C;1
163;1834.0;D;1
163;2258.5;F;1
163;2879.5;D;1
163;3181.5;D;1
163;1621.5;D;1
163;2496.5;E;1
163;2951.0;C;1
163;1253.5;D;1
163;1782.5;C;1
163;2960.5;F;1
163;1101.5;D;1
163;1760.0;F;1
163;1313.5;F;1
163;3038.0;D;1
163;1297.0;F;1
163;52.5;E;2
163;2413.0;F;3
163;973.0;D;2
163;1854.0;D;7
163;356.0;F;2
163;1897.5;E;1
163;981.5;B;3
163;3257.5;D;1
163;2553.5;A;7
163;2865.5;A;1
163;284.0;B;1
163;2376.5;F;6
163;2354.5;D;1
163;1194.0;F;1
163;2308.0;C;1
163;1174.0;F;1
163;1781.5;E;1
163;1290.0;D;1
163;2827.5;C;7
163;2874.5;B;1
163;2821.0;C;1
163;666.0;B;1
163;2821.0;E;1
163;2565.0;B;1
163;1313.0;C;1
163;2628.0;E;1
163;3083.0;E;1
163;3117.5;C;3
163;1404.5;C;1
163;2672.0;A;1
